,Entity,Code,Year,Work hours per persons engaged,Productivity,Unnamed: 5
38434,South Africa,ZAF,1992.0,0.0,0.0,38673000
38435,South Africa,ZAF,1993.0,0.0,0.0,39634000
38436,South Africa,ZAF,1994.0,0.0,0.0,40564000
38437,South Africa,ZAF,1995.0,0.0,0.0,41436000
38438,South Africa,ZAF,1996.0,0.0,0.0,42241000
38439,South Africa,ZAF,1997.0,0.0,0.0,42987000
38440,South Africa,ZAF,1998.0,0.0,0.0,43682000
38441,South Africa,ZAF,1999.0,0.0,0.0,44339000
38442,South Africa,ZAF,2000.0,0.0,0.0,44968000
38443,South Africa,ZAF,2001.0,2376.3381,13.179679,45571000
38444,South Africa,ZAF,2002.0,2382.7659,13.181885000000001,46151000
38445,South Africa,ZAF,2003.0,2318.6794,14.137589000000002,46719000
38446,South Africa,ZAF,2004.0,2342.2734,14.641751999999999,47292000
38447,South Africa,ZAF,2005.0,2399.4282,14.736291,47881000
38448,South Africa,ZAF,2006.0,2315.748,15.478129999999998,48489000
38449,South Africa,ZAF,2007.0,2322.1228,16.541586,49120000
38450,South Africa,ZAF,2008.0,2284.2344,16.648007999999997,49779000
38451,South Africa,ZAF,2009.0,2249.3083,16.7883,50477000
38452,South Africa,ZAF,2010.0,2235.7429,17.801285,51217000
38453,South Africa,ZAF,2011.0,2254.5857,17.750896,52004000
38454,South Africa,ZAF,2012.0,2224.1082,17.676292,52833000
38455,South Africa,ZAF,2013.0,2211.9863,17.453863000000002,53687000
38456,South Africa,ZAF,2014.0,2209.0916,17.473833,54544000
38457,South Africa,ZAF,2015.0,2209.0916,17.025166,55386000
38458,South Africa,ZAF,2016.0,2209.0916,16.885654000000002,56208000
38459,South Africa,ZAF,2017.0,2209.0916,16.673927,57010000
38460,South Africa,ZAF,2018.0,0.0,0.0,57793000
38461,South Africa,ZAF,2019.0,0.0,0.0,58558000
38612,South Korea,KOR,1950.0,0.0,0.0,19211000
38613,South Korea,KOR,1951.0,0.0,0.0,19453000
38614,South Korea,KOR,1952.0,0.0,0.0,19818000
38615,South Korea,KOR,1953.0,2304.5479,1.4363902,20293000
38616,South Korea,KOR,1954.0,2325.1472,1.4568065000000001,20864000
38617,South Korea,KOR,1955.0,2345.9309,1.5338231000000002,21515000
38618,South Korea,KOR,1956.0,2366.9004,1.5386803999999998,22227000
38619,South Korea,KOR,1957.0,2388.0574,1.6481717,22984000
38620,South Korea,KOR,1958.0,2409.4033,1.6715765999999999,23766000
38621,South Korea,KOR,1959.0,2430.9402,1.6668432,24553000
38622,South Korea,KOR,1960.0,2452.6694,1.6497203,25330000
38623,South Korea,KOR,1961.0,2474.593,1.6962011000000001,26084000
38624,South Korea,KOR,1962.0,2496.7126,1.6371396999999999,26812000
38625,South Korea,KOR,1963.0,2519.03,1.7543224999999998,27518000
38626,South Korea,KOR,1964.0,2439.4817,1.9356046000000002,28210000
38627,South Korea,KOR,1965.0,2545.5459,1.8526943999999999,28896000
38628,South Korea,KOR,1966.0,2529.6362,2.0704362,29573000
38629,South Korea,KOR,1967.0,2561.4556,2.0831008,30237000
38630,South Korea,KOR,1968.0,2609.1846,2.1787748,30892000
38631,South Korea,KOR,1969.0,2667.52,2.3651412,31544000
38632,South Korea,KOR,1970.0,2561.4556,2.5805599999999997,32196000
38633,South Korea,KOR,1971.0,2625.0942,2.8555498,32851000
38634,South Korea,KOR,1972.0,2688.7329,3.0270588,33507000
38635,South Korea,KOR,1973.0,2736.4619,3.454932,34154000
38636,South Korea,KOR,1974.0,2789.4941,3.8796462999999997,34781000
38637,South Korea,KOR,1975.0,2810.7070000000003,4.302061599999999,35379000
38638,South Korea,KOR,1976.0,2895.5586,4.3177357,35942000
38639,South Korea,KOR,1977.0,2863.7393,4.605735299999999,36475000
38640,South Korea,KOR,1978.0,2895.5586,4.7870607000000005,36992000
38641,South Korea,KOR,1979.0,2879.6489,4.985071700000001,37511000
38642,South Korea,KOR,1980.0,2863.7393,4.7000074,38046000
38643,South Korea,KOR,1981.0,2879.7378,4.863878700000001,38602000
38644,South Korea,KOR,1982.0,2892.7366,5.07443,39175000
38645,South Korea,KOR,1983.0,2910.7349,5.6036544,39748000
38646,South Korea,KOR,1984.0,2906.7354,6.187604400000001,40296000
38647,South Korea,KOR,1985.0,2881.7375,6.271306500000001,40804000
38648,South Korea,KOR,1986.0,2910.7349,7.1064186000000005,41265000
38649,South Korea,KOR,1987.0,2879.7378,7.900195599999999,41687000
38650,South Korea,KOR,1988.0,2833.7419,8.8715954,42087000
38651,South Korea,KOR,1989.0,2730.7515,9.7509546,42491000
38652,South Korea,KOR,1990.0,2676.7563,10.915828999999999,42918000
38653,South Korea,KOR,1991.0,2660.7578,12.048909,43373000
38654,South Korea,KOR,1992.0,2638.7598,12.871272,43848000
38655,South Korea,KOR,1993.0,2655.6575,13.903078,44335000
38656,South Korea,KOR,1994.0,2640.1453,15.267266000000001,44820000
38657,South Korea,KOR,1995.0,2647.2344,16.73321,45293000
38658,South Korea,KOR,1996.0,2636.5608,18.27681,45751000
38659,South Korea,KOR,1997.0,2580.8613,17.988014,46196000
38660,South Korea,KOR,1998.0,2485.8723,17.321232000000002,46621000
38661,South Korea,KOR,1999.0,2492.0903,18.826815,47017000
38662,South Korea,KOR,2000.0,2509.2881,19.343603,47379000
38663,South Korea,KOR,2001.0,2495.9204,19.596798,47706000
38664,South Korea,KOR,2002.0,2454.8811,20.867995999999998,48000000
38665,South Korea,KOR,2003.0,2423.6482,21.972573999999998,48261000
38666,South Korea,KOR,2004.0,2391.532,23.156965,48493000
38667,South Korea,KOR,2005.0,2351.3191,24.856293,48701000
38668,South Korea,KOR,2006.0,2345.9138,25.477766,48880000
38669,South Korea,KOR,2007.0,2306.1985,27.152468,49035000
38670,South Korea,KOR,2008.0,2212.9114,28.247784000000003,49182000
38671,South Korea,KOR,2009.0,2168.053,28.269517999999998,49347000
38672,South Korea,KOR,2010.0,2157.0649,30.454895,49546000
38673,South Korea,KOR,2011.0,2127.1472,30.957315,49786000
38674,South Korea,KOR,2012.0,2103.2305,30.769899,50061000
38675,South Korea,KOR,2013.0,2094.2297,30.885378000000003,50346000
38676,South Korea,KOR,2014.0,2069.3149,31.758259000000002,50608000
38677,South Korea,KOR,2015.0,2076.2959,32.598591,50823000
38678,South Korea,KOR,2016.0,2063.3315,33.443001,50983000
38679,South Korea,KOR,2017.0,2063.3315,34.063381,51096000
38680,South Korea,KOR,2018.0,0.0,0.0,51172000
38681,South Korea,KOR,2019.0,0.0,0.0,51225000
40152,Sweden,SWE,1950.0,1989.3108,9.313577699999998,7010000
40153,Sweden,SWE,1951.0,1980.4301,9.6460629,7073000
40154,Sweden,SWE,1952.0,1980.4301,9.747516599999999,7128000
40155,Sweden,SWE,1953.0,1960.6948,10.214843,7176000
40156,Sweden,SWE,1954.0,1971.5492,10.708964,7220000
40157,Sweden,SWE,1955.0,1960.6948,11.086463,7263000
40158,Sweden,SWE,1956.0,1936.0258,11.608849000000001,7305000
40159,Sweden,SWE,1957.0,1936.0258,11.65848,7347000
40160,Sweden,SWE,1958.0,1904.4493,11.961654,7391000
40161,Sweden,SWE,1959.0,1878.7936,12.631723,7436000
40162,Sweden,SWE,1960.0,1873.8597,12.850406,7483000
40163,Sweden,SWE,1961.0,1875.8333,13.556516,7530000
40164,Sweden,SWE,1962.0,1863.9922,14.109770999999999,7580000
40165,Sweden,SWE,1963.0,1858.0715,14.820919,7631000
40166,Sweden,SWE,1964.0,1827.4819,15.953491,7687000
40167,Sweden,SWE,1965.0,1816.6276,16.455084,7746000
40168,Sweden,SWE,1966.0,1802.8129999999999,16.837975,7809000
40169,Sweden,SWE,1967.0,1772.2234,17.978148,7876000
40170,Sweden,SWE,1968.0,1729.7926,18.858437,7942000
40171,Sweden,SWE,1969.0,1707.0970000000002,19.649834,8003000
40172,Sweden,SWE,1970.0,1707.0970000000002,20.595882,8055000
40173,Sweden,SWE,1971.0,1675.2631,21.295525,8096000
40174,Sweden,SWE,1972.0,1635.7161,22.271084,8127000
40175,Sweden,SWE,1973.0,1620.2201,23.359753,8152000
40176,Sweden,SWE,1974.0,1601.4701,23.707594,8174000
40177,Sweden,SWE,1975.0,1577.8241,24.060510999999998,8197000
40178,Sweden,SWE,1976.0,1590.8451,23.948282,8223000
40179,Sweden,SWE,1977.0,1560.8611,23.800276,8251000
40180,Sweden,SWE,1978.0,1523.1381,24.876678,8277000
40181,Sweden,SWE,1979.0,1513.8629999999998,25.43255,8300000
40182,Sweden,SWE,1980.0,1516.8071,25.287685,8316000
40183,Sweden,SWE,1981.0,1508.4111,25.765832999999997,8325000
40184,Sweden,SWE,1982.0,1522.5421,25.850328,8329000
40185,Sweden,SWE,1983.0,1531.8391,26.342127,8332000
40186,Sweden,SWE,1984.0,1534.0171,27.390287,8340000
40187,Sweden,SWE,1985.0,1538.0541,27.702641999999997,8358000
40188,Sweden,SWE,1986.0,1536.0721,29.532806,8385000
40189,Sweden,SWE,1987.0,1546.1901,30.435496999999998,8421000
40190,Sweden,SWE,1988.0,1565.7601,30.848614,8465000
40191,Sweden,SWE,1989.0,1564.6121,31.27763,8514000
40192,Sweden,SWE,1990.0,1560.9371,31.584309,8567000
40193,Sweden,SWE,1991.0,1547.6721,32.186890000000005,8625000
40194,Sweden,SWE,1992.0,1565.2802,33.023083,8687000
40195,Sweden,SWE,1993.0,1596.9991,32.930569,8747000
40196,Sweden,SWE,1994.0,1635.2219,34.592773,8798000
40197,Sweden,SWE,1995.0,1640.3448,36.374081,8836000
40198,Sweden,SWE,1996.0,1653.0409,37.536869,8859000
40199,Sweden,SWE,1997.0,1657.969,39.19149,8869000
40200,Sweden,SWE,1998.0,1656.319,40.153904,8871000
40201,Sweden,SWE,1999.0,1664.8116,41.442719,8873000
40202,Sweden,SWE,2000.0,1642.0825,43.837803,8882000
40203,Sweden,SWE,2001.0,1618.2073,42.454762,8898000
40204,Sweden,SWE,2002.0,1594.8739,43.205326,8921000
40205,Sweden,SWE,2003.0,1581.5632,45.140656,8951000
40206,Sweden,SWE,2004.0,1605.5105,46.927265000000006,8991000
40207,Sweden,SWE,2005.0,1605.0636,48.702824,9039000
40208,Sweden,SWE,2006.0,1599.1272,50.185143,9096000
40209,Sweden,SWE,2007.0,1611.4955,51.946018,9163000
40210,Sweden,SWE,2008.0,1616.8645,52.568012,9236000
40211,Sweden,SWE,2009.0,1609.1475,50.203243,9313000
40212,Sweden,SWE,2010.0,1635.0068,51.550301,9390000
40213,Sweden,SWE,2011.0,1632.517,53.324692000000006,9467000
40214,Sweden,SWE,2012.0,1618.3754,53.895897,9543000
40215,Sweden,SWE,2013.0,1608.7183,52.964496999999994,9618000
40216,Sweden,SWE,2014.0,1609.4229,52.183731,9692000
40217,Sweden,SWE,2015.0,1610.0720000000001,53.316844999999994,9765000
40218,Sweden,SWE,2016.0,1626.4591,52.277542,9836000
40219,Sweden,SWE,2017.0,1609.2896,54.095797999999995,9905000
40220,Sweden,SWE,2018.0,0.0,0.0,9972000
40221,Sweden,SWE,2019.0,0.0,0.0,10036000
44472,United States,USA,1950.0,1989.2379999999998,18.140601999999998,158804000
44473,United States,USA,1951.0,2030.5599,18.428660999999998,160872000
44474,United States,USA,1952.0,2026.7347,18.856223999999997,163266000
44475,United States,USA,1953.0,2020.25,19.512449,165910000
44476,United States,USA,1954.0,1997.0837,20.034237,168736000
44477,United States,USA,1955.0,2004.5018,20.884556,171684992
44478,United States,USA,1956.0,1989.365,21.015562,174704992
44479,United States,USA,1957.0,1961.5238,21.663401,177751008
44480,United States,USA,1958.0,1927.5476,22.211279,180788000
44481,United States,USA,1959.0,1952.8529,23.010407999999998,183786000
44482,United States,USA,1960.0,1934.2875,23.487125,186720992
44483,United States,USA,1961.0,1919.7972,24.25445,189570000
44484,United States,USA,1962.0,1939.2451,25.088959,192314000
44485,United States,USA,1963.0,1927.4596,26.005913,194932000
44486,United States,USA,1964.0,1933.1255,26.880728,197408000
44487,United States,USA,1965.0,1952.99,27.686653000000003,199734000
44488,United States,USA,1966.0,1961.7112,28.474615000000004,201896000
44489,United States,USA,1967.0,1938.9489,28.837688,203904992
44490,United States,USA,1968.0,1935.2845,29.659887,205806000
44491,United States,USA,1969.0,1935.9679,29.880809999999997,207659008
44492,United States,USA,1970.0,1891.412,30.454054,209512992
44493,United States,USA,1971.0,1875.6472,31.734071999999998,211384000
44494,United States,USA,1972.0,1873.3199,32.629818,213270000
44495,United States,USA,1973.0,1871.6733,33.607966999999995,215179008
44496,United States,USA,1974.0,1843.8124,33.173157,217115008
44497,United States,USA,1975.0,1812.4165,33.968956,219080992
44498,United States,USA,1976.0,1808.4502,34.92168,221086000
44499,United States,USA,1977.0,1808.5083,35.379436,223136000
44500,United States,USA,1978.0,1814.8193,35.834381,225223008
44501,United States,USA,1979.0,1817.1194,36.038779999999996,227339008
44502,United States,USA,1980.0,1801.3328,36.034557,229476000
44503,United States,USA,1981.0,1788.8071,36.81805,231636000
44504,United States,USA,1982.0,1771.0435,36.580647,233822000
44505,United States,USA,1983.0,1779.0808,37.573624,236030000
44506,United States,USA,1984.0,1794.7220000000002,38.530559999999994,238256992
44507,United States,USA,1985.0,1800.7004,38.968140000000005,240500000
44508,United States,USA,1986.0,1780.5117,39.760428999999995,242763008
44509,United States,USA,1987.0,1787.9778,39.943665,245052992
44510,United States,USA,1988.0,1797.7433,40.454117,247372000
44511,United States,USA,1989.0,1809.9222,40.781513000000004,249726000
44512,United States,USA,1990.0,1795.5515,41.33522,252120000
44513,United States,USA,1991.0,1787.2532,41.850613,254539008
44514,United States,USA,1992.0,1775.0881,43.590973,256991008
44515,United States,USA,1993.0,1790.0741,44.014053000000004,259532000
44516,United States,USA,1994.0,1807.9658,44.520851,262240992
44517,United States,USA,1995.0,1817.5757,44.88369,265164000
44518,United States,USA,1996.0,1823.6223,45.857944,268335008
44519,United States,USA,1997.0,1828.6818,46.770359,271713984
44520,United States,USA,1998.0,1839.5144,47.856991,275175008
44521,United States,USA,1999.0,1841.6412,49.21479,278548000
44522,United States,USA,2000.0,1844.9187,50.509956,281711008
44523,United States,USA,2001.0,1823.8229,51.485168,284608000
44524,United States,USA,2002.0,1806.9037,52.848087,287279008
44525,United States,USA,2003.0,1791.0933,54.607567,289816000
44526,United States,USA,2004.0,1789.9679,56.122726,292355008
44527,United States,USA,2005.0,1787.3110000000001,57.302429000000004,294993984
44528,United States,USA,2006.0,1787.5776,57.924629,297759008
44529,United States,USA,2007.0,1786.0842,58.592964,300608000
44530,United States,USA,2008.0,1767.0127,59.200611,303486016
44531,United States,USA,2009.0,1729.9553,60.894161,306308000
44532,United States,USA,2010.0,1736.095,62.596642,309011008
44533,United States,USA,2011.0,1745.0492,62.718669999999996,311584000
44534,United States,USA,2012.0,1745.4379999999999,63.184090000000005,314044000
44535,United States,USA,2013.0,1750.0786,63.722698,316400992
44536,United States,USA,2014.0,1754.4224,64.18695100000001,318672992
44537,United States,USA,2015.0,1765.1826,64.56395,320878016
44538,United States,USA,2016.0,1760.796,64.71556899999999,323016000
44539,United States,USA,2017.0,1757.2255,65.51220699999999,325084992
44540,United States,USA,2018.0,0.0,0.0,327096000
44541,United States,USA,2019.0,0.0,0.0,329064992
45642,Venezuela,VEN,1950.0,2179.0,7.5478311,5482000
45643,Venezuela,VEN,1951.0,2162.9802,8.133572599999999,5727000
45644,Venezuela,VEN,1952.0,2147.0784,9.077898,5974000
45645,Venezuela,VEN,1953.0,2131.2932,9.103277199999999,6226000
45646,Venezuela,VEN,1954.0,2115.6243,9.826997800000001,6483000
45647,Venezuela,VEN,1955.0,2100.0706,10.157681,6745000
45648,Venezuela,VEN,1956.0,2084.6311,10.68976,7012000
45649,Venezuela,VEN,1957.0,2069.3052,11.391913,7286000
45650,Venezuela,VEN,1958.0,2054.0918,11.717723,7565000
45651,Venezuela,VEN,1959.0,2038.9904,11.987491,7850000
45652,Venezuela,VEN,1960.0,2024.0,10.955231,8142000
45653,Venezuela,VEN,1961.0,2016.5787,11.052633,8439000
45654,Venezuela,VEN,1962.0,2009.1847,11.607657000000001,8743000
45655,Venezuela,VEN,1963.0,2001.8177,12.16325,9053000
45656,Venezuela,VEN,1964.0,1994.4778,13.209854,9369000
45657,Venezuela,VEN,1965.0,1987.1648,13.363420999999999,9692000
45658,Venezuela,VEN,1966.0,1979.8787,13.133319,10023000
45659,Venezuela,VEN,1967.0,1972.6191,13.294882999999999,10360000
45660,Venezuela,VEN,1968.0,1965.3862,14.500454000000001,10702000
45661,Venezuela,VEN,1969.0,1958.1799,15.013263,11048000
45662,Venezuela,VEN,1970.0,1951.0,16.62715,11396000
45663,Venezuela,VEN,1971.0,1955.6555,15.528718,11746000
45664,Venezuela,VEN,1972.0,1960.3223,15.510257999999999,12098000
45665,Venezuela,VEN,1973.0,1965.0,16.520229,12454000
45666,Venezuela,VEN,1974.0,1969.5398,19.49087,12817000
45667,Venezuela,VEN,1975.0,1974.0902,18.303972,13190000
45668,Venezuela,VEN,1976.0,1978.651,19.689531,13572000
45669,Venezuela,VEN,1977.0,1983.2224,20.080412,13964000
45670,Venezuela,VEN,1978.0,1987.8043,18.761992000000003,14365000
45671,Venezuela,VEN,1979.0,1992.3969,19.303805999999998,14771000
45672,Venezuela,VEN,1980.0,1997.0,16.876102,15183000
45673,Venezuela,VEN,1981.0,1985.9822,16.378145,15598000
45674,Venezuela,VEN,1982.0,1975.0251,15.274876,16018000
45675,Venezuela,VEN,1983.0,1964.1285,15.388285,16443000
45676,Venezuela,VEN,1984.0,1953.2921,15.808309,16877000
45677,Venezuela,VEN,1985.0,1942.5154,14.507582000000001,17320000
45678,Venezuela,VEN,1986.0,1931.7982,12.959608,17772000
45679,Venezuela,VEN,1987.0,1921.1401,12.649525,18233000
45680,Venezuela,VEN,1988.0,1910.5408,12.391232,18699000
45681,Venezuela,VEN,1989.0,1900.0,11.617335,19166000
45682,Venezuela,VEN,1990.0,1889.0,11.973074,19633000
45683,Venezuela,VEN,1991.0,1878.4707,12.397735,20096000
45684,Venezuela,VEN,1992.0,1868.0,12.448199,20558000
45685,Venezuela,VEN,1993.0,1888.8833,11.602739999999999,21017000
45686,Venezuela,VEN,1994.0,1910.0,10.677702,21475000
45687,Venezuela,VEN,1995.0,1915.2285,10.690738,21931000
45688,Venezuela,VEN,1996.0,1920.4713,10.387681,22386000
45689,Venezuela,VEN,1997.0,1925.7284,9.997964900000001,22838000
45690,Venezuela,VEN,1998.0,1931.0,8.7254438,23289000
45691,Venezuela,VEN,1999.0,1886.8966,9.1173964,23740000
45692,Venezuela,VEN,2000.0,1898.5117,10.817652,24192000
45693,Venezuela,VEN,2001.0,1869.4724,10.039947,24646000
45694,Venezuela,VEN,2002.0,1829.0203,9.4608641,25100000
45695,Venezuela,VEN,2003.0,1801.2109,9.2923651,25552000
45696,Venezuela,VEN,2004.0,1896.6949,10.846614,25997000
45697,Venezuela,VEN,2005.0,1922.8501,13.34609,26432000
45698,Venezuela,VEN,2006.0,1903.8516,15.282747,26850000
45699,Venezuela,VEN,2007.0,0.0,0.0,27248000
45700,Venezuela,VEN,2008.0,0.0,0.0,27636000
45701,Venezuela,VEN,2009.0,0.0,0.0,28031000
45702,Venezuela,VEN,2010.0,0.0,0.0,28440000
45703,Venezuela,VEN,2011.0,0.0,0.0,28888000
45704,Venezuela,VEN,2012.0,0.0,0.0,29361000
45705,Venezuela,VEN,2013.0,0.0,0.0,29781000
45706,Venezuela,VEN,2014.0,0.0,0.0,30043000
45707,Venezuela,VEN,2015.0,0.0,0.0,30082000
45708,Venezuela,VEN,2016.0,0.0,0.0,29851000
45709,Venezuela,VEN,2017.0,0.0,0.0,29402000
45710,Venezuela,VEN,2018.0,0.0,0.0,28887000
45711,Venezuela,VEN,2019.0,0.0,0.0,28516000
